DateTimeStamp;AValue
03/04/2020 20:41:00;370.9154
03/04/2020 20:46:00;385.6569
03/04/2020 20:51:00;373.1483
03/04/2020 21:01:00;383.8402
03/04/2020 21:02:00;372.5276
03/04/2020 21:03:00;383.9339
03/04/2020 21:04:00;371.1472
03/04/2020 21:17:00;381.8018
03/04/2020 21:25:00;365.9922
03/04/2020 21:26:00;377.5173
03/04/2020 21:27:00;367.037
03/04/2020 21:28:00;377.4176
03/04/2020 21:29:00;367.1338
03/04/2020 21:30:00;378.8313
03/04/2020 21:58:00;367.0774
03/04/2020 21:59:00;377.4186
03/04/2020 22:25:00;366.7721
03/04/2020 22:26:00;377.4337
03/04/2020 22:35:00;367.0169
03/04/2020 22:44:00;382.0406
03/04/2020 22:52:00;367.1338
03/04/2020 22:59:00;381.2526
03/04/2020 23:00:00;370.2504
03/04/2020 23:01:00;381.2304
03/04/2020 23:04:00;368.356
03/04/2020 23:14:00;382.0657
03/04/2020 23:15:00;370.1516
03/04/2020 23:16:00;382.2542
03/04/2020 23:17:00;371.7044
04/04/2020 01:21:00;360.9158
04/04/2020 01:24:00;374.9489
04/04/2020 01:34:00;361.6534
04/04/2020 01:39:00;375.9072
04/04/2020 01:43:00;362.6821
04/04/2020 01:53:00;376.551
04/04/2020 01:57:00;364.9936
04/04/2020 02:09:00;375.4588
04/04/2020 02:16:00;360.7102
04/04/2020 02:22:00;372.6344
04/04/2020 02:26:00;359.9656
04/04/2020 02:31:00;370.1526
04/04/2020 02:53:00;385.6539
04/04/2020 02:54:00;367.1308
04/04/2020 02:59:00;398.3015
04/04/2020 03:00:00;382.8517
04/04/2020 03:01:00;394.7275
04/04/2020 03:02:00;382.9655
04/04/2020 03:03:00;393.2161
04/04/2020 03:13:00;407.875
04/04/2020 03:14:00;393.206
04/04/2020 03:17:00;382.0194
04/04/2020 03:18:00;393.208
04/04/2020 03:19:00;381.5418
04/04/2020 03:20:00;397.8935
04/04/2020 03:21:00;387.7477
04/04/2020 03:22:00;398.6865
04/04/2020 03:28:00;385.9683
04/04/2020 03:34:00;398.6794
04/04/2020 03:39:00;380.6994
04/04/2020 03:42:00;391.0678
04/04/2020 03:43:00;381.0128
04/04/2020 03:48:00;395.2122
04/04/2020 04:00:00;383.6819
04/04/2020 04:05:00;394.5774
04/04/2020 04:06:00;382.5736
04/04/2020 05:05:00;371.3054
04/04/2020 05:15:00;382.4144
04/04/2020 05:20:00;372.2888
04/04/2020 06:21:00;361.9597
04/04/2020 07:18:00;350.2219
04/04/2020 07:23:00;361.0468
04/04/2020 07:27:00;350.2209
04/04/2020 08:54:00;314.2264
04/04/2020 08:55:00;327.6129
04/04/2020 08:56:00;316.6982
04/04/2020 08:59:00;328.1259
04/04/2020 09:08:00;317.4509
04/04/2020 09:09:00;328.6406
04/04/2020 09:31:00;339.6822
04/04/2020 09:32:00;328.0974
04/04/2020 09:34:00;339.7607
04/04/2020 09:37:00;324.9403
04/04/2020 09:39:00;335.2446
04/04/2020 10:16:00;345.9677
04/04/2020 10:17:00;335.5439
04/04/2020 10:29:00;346.8655
04/04/2020 10:35:00;334.0929
04/04/2020 10:36:00;345.2976
04/04/2020 10:41:00;334.3367
04/04/2020 10:44:00;349.1951
04/04/2020 10:50:00;333.98
04/04/2020 10:51:00;348.4253
04/04/2020 10:52:00;335.9016
04/04/2020 10:56:00;346.3869
04/04/2020 11:29:00;357.6128
04/04/2020 11:32:00;346.6992
04/04/2020 11:43:00;360.9792
04/04/2020 11:44:00;349.2102
04/04/2020 11:45:00;361.3884
04/04/2020 11:46:00;351.3021
04/04/2020 13:25:00;367.2265
04/04/2020 14:16:00;356.4561
04/04/2020 15:38:00;366.6753
04/04/2020 16:52:00;378.6106
04/04/2020 18:41:00;389.3821
04/04/2020 21:13:00;378.9552
04/04/2020 21:18:00;401.0262
04/04/2020 21:35:00;389.9806
04/04/2020 21:38:00;403.911
04/04/2020 21:41:00;393.2131
04/04/2020 21:52:00;404.0319
04/04/2020 21:53:00;392.5722
04/04/2020 22:11:00;402.723
04/04/2020 22:12:00;391.2583
04/04/2020 22:46:00;379.7452
04/04/2020 22:51:00;390.2275
04/04/2020 22:55:00;378.3658
04/04/2020 23:06:00;390.5801
04/04/2020 23:10:00;378.4998
04/04/2020 23:40:00;367.5167
04/04/2020 23:49:00;379.6797
04/04/2020 23:55:00;367.6426
05/04/2020 00:04:00;379.4036
05/04/2020 00:08:00;365.4672
05/04/2020 00:13:00;382.3126
05/04/2020 00:14:00;365.0269
05/04/2020 00:18:00;379.2847
05/04/2020 00:19:00;369.2176
05/04/2020 00:20:00;380.4283
05/04/2020 00:21:00;368.6362
05/04/2020 00:33:00;382.236
05/04/2020 00:36:00;367.9651
05/04/2020 00:53:00;380.4264
05/04/2020 00:54:00;360.5319
05/04/2020 00:58:00;371.1159
05/04/2020 01:07:00;360.5026
05/04/2020 01:08:00;371.7265
05/04/2020 01:09:00;360.7314
05/04/2020 01:10:00;372.179
05/04/2020 01:11:00;360.3515
05/04/2020 01:12:00;370.6444
05/04/2020 01:21:00;359.6774
05/04/2020 01:22:00;372.0812
05/04/2020 01:23:00;360.3273
05/04/2020 01:30:00;375.0809
05/04/2020 01:42:00;360.8987
05/04/2020 01:45:00;374.4743
05/04/2020 01:50:00;359.2834
05/04/2020 01:53:00;371.8495
05/04/2020 01:54:00;361.7229
05/04/2020 01:59:00;372.8772
05/04/2020 02:00:00;396.7498
05/04/2020 02:05:00;379.8076
05/04/2020 02:06:00;390.8179
05/04/2020 02:13:00;404.8108
05/04/2020 02:14:00;386.3109
05/04/2020 02:35:00;374.964
05/04/2020 02:37:00;350.6622
05/04/2020 02:42:00;366.4345
05/04/2020 02:47:00;355.654
05/04/2020 03:35:00;375.4104
05/04/2020 03:46:00;365.2244
05/04/2020 03:53:00;383.8583
05/04/2020 03:55:00;370.7693
05/04/2020 04:19:00;335.8119
05/04/2020 04:21:00;346.9441
05/04/2020 04:28:00;336.359
05/04/2020 04:35:00;346.4836
05/04/2020 04:47:00;333.4218
05/04/2020 04:52:00;346.1904
05/04/2020 04:55:00;333.1568
05/04/2020 05:03:00;368.6201
05/04/2020 05:04:00;355.8373
05/04/2020 05:05:00;370.0408
05/04/2020 05:10:00;352.5706
05/04/2020 05:15:00;362.8282
05/04/2020 05:25:00;351.8945
05/04/2020 05:26:00;362.3244
05/04/2020 05:27:00;351.5429
05/04/2020 05:28:00;363.6192
05/04/2020 05:31:00;351.3716
05/04/2020 05:34:00;366.4053
05/04/2020 05:38:00;350.7892
05/04/2020 05:39:00;361.2704
05/04/2020 06:15:00;350.6733
05/04/2020 06:16:00;366.0063
05/04/2020 06:27:00;335.0149
05/04/2020 07:10:00;361.8892
05/04/2020 07:48:00;338.3551
05/04/2020 08:12:00;351.0028
05/04/2020 08:13:00;339.8404
05/04/2020 08:14:00;351.2889
05/04/2020 08:16:00;339.002
05/04/2020 08:25:00;353.3425
05/04/2020 08:33:00;340.5618
05/04/2020 08:38:00;350.756
05/04/2020 09:09:00;361.6805
05/04/2020 09:12:00;349.9236
05/04/2020 09:25:00;364.2903
05/04/2020 09:29:00;350.1231
05/04/2020 09:30:00;361.9184
05/04/2020 09:31:00;347.9276
05/04/2020 09:32:00;361.3098
05/04/2020 09:33:00;349.3019
05/04/2020 09:34:00;360.6599
05/04/2020 09:46:00;344.5308
05/04/2020 09:47:00;358.6597
05/04/2020 09:57:00;345.8428
05/04/2020 10:22:00;356.183
05/04/2020 10:27:00;345.6674
05/04/2020 10:36:00;359.624
05/04/2020 10:40:00;349.2274
05/04/2020 10:53:00;361.5193
05/04/2020 12:20:00;375.5616
05/04/2020 12:25:00;364.6309
05/04/2020 12:36:00;375.9313
05/04/2020 13:05:00;387.0504
05/04/2020 13:12:00;376.0472
05/04/2020 13:20:00;390.692
05/04/2020 13:53:00;380.6914
05/04/2020 14:13:00;370.1365
05/04/2020 14:15:00;380.4142
05/04/2020 14:50:00;391.49
05/04/2020 15:24:00;403.0999
05/04/2020 15:43:00;386.1849
05/04/2020 15:54:00;405.3085
05/04/2020 16:00:00;394.9673
05/04/2020 16:10:00;405.24
05/04/2020 16:15:00;393.996
05/04/2020 16:29:00;406.1368
05/04/2020 16:45:00;393.1536
05/04/2020 17:12:00;405.6915
05/04/2020 17:19:00;393.7874
05/04/2020 17:45:00;407.9707
05/04/2020 18:11:00;397.5337
05/04/2020 18:14:00;408.1692
05/04/2020 18:22:00;419.1729
05/04/2020 18:36:00;407.3349
05/04/2020 18:46:00;417.4457
05/04/2020 20:01:00;407.2714
05/04/2020 20:03:00;419.4705
05/04/2020 20:25:00;431.751
05/04/2020 20:27:00;419.8134
05/04/2020 20:32:00;432.5202
05/04/2020 20:33:00;443.4981
05/04/2020 20:40:00;431.1219
05/04/2020 20:48:00;441.4
05/04/2020 20:50:00;428.7031
05/04/2020 20:51:00;438.9102
05/04/2020 20:53:00;427.8449
05/04/2020 20:54:00;438.0232
05/04/2020 21:03:00;427.9364
05/04/2020 21:04:00;438.7322
05/04/2020 21:09:00;427.5316
05/04/2020 21:14:00;439.7075
05/04/2020 21:33:00;452.7662
05/04/2020 21:34:00;434.808
05/04/2020 21:41:00;445.6473
05/04/2020 22:10:00;434.2003
05/04/2020 22:19:00;447.8428
05/04/2020 22:26:00;435.8887
05/04/2020 22:27:00;454.1685
05/04/2020 22:29:00;443.4586
05/04/2020 22:34:00;454.4744
05/04/2020 22:38:00;439.6101
05/04/2020 22:40:00;451.6466
05/04/2020 23:17:00;434.6991
05/04/2020 23:18:00;448.3893
05/04/2020 23:25:00;436.3207
05/04/2020 23:27:00;448.7785
06/04/2020 00:01:00;436.0726
06/04/2020 00:02:00;450.1503
06/04/2020 00:54:00;439.3727
06/04/2020 00:56:00;450.0967
06/04/2020 01:37:00;436.6909
06/04/2020 01:38:00;451.105
06/04/2020 01:42:00;438.0735
06/04/2020 01:50:00;450.382
06/04/2020 02:00:00;437.3257
06/04/2020 02:08:00;450.8659
06/04/2020 02:11:00;438.7165
06/04/2020 02:12:00;448.9912
06/04/2020 02:26:00;438.8022
06/04/2020 02:35:00;448.9088
06/04/2020 02:43:00;437.8715
06/04/2020 02:52:00;449.8783
06/04/2020 03:40:00;439.5417
06/04/2020 04:52:00;429.3387
06/04/2020 06:07:00;418.9395
06/04/2020 06:53:00;429.7642
06/04/2020 06:54:00;419.1622
06/04/2020 07:46:00;430.6702
06/04/2020 09:21:00;420.5158
06/04/2020 12:55:00;404.2848
06/04/2020 13:04:00;416.5916
06/04/2020 13:22:00;402.0046
06/04/2020 14:12:00;416.5908
06/04/2020 14:16:00;400.9274
06/04/2020 14:37:00;415.8983
06/04/2020 14:42:00;398.9495
06/04/2020 15:38:00;388.7553
06/04/2020 16:01:00;399.0028
06/04/2020 16:03:00;409.468
06/04/2020 16:34:00;395.7291
06/04/2020 16:57:00;407.0971
06/04/2020 17:27:00;394.1693
06/04/2020 18:34:00;408.5924
06/04/2020 18:47:00;398.0839
06/04/2020 20:45:00;387.8857
06/04/2020 21:51:00;377.8045
06/04/2020 21:57:00;401.4171
06/04/2020 22:55:00;388.6939
06/04/2020 23:42:00;378.5905
07/04/2020 00:31:00;367.3736
07/04/2020 01:43:00;355.3688
07/04/2020 03:00:00;343.5706
07/04/2020 03:29:00;333.5377
07/04/2020 04:04:00;323.4919
07/04/2020 04:26:00;334.0304
07/04/2020 04:35:00;323.181
07/04/2020 05:30:00;312.962
07/04/2020 06:16:00;302.5525
07/04/2020 06:47:00;313.769
07/04/2020 06:51:00;328.6598
07/04/2020 06:54:00;345.0155
07/04/2020 06:57:00;358.9489
07/04/2020 07:46:00;372.8541
07/04/2020 08:09:00;384.1243
07/04/2020 08:14:00;371.3134
07/04/2020 08:24:00;384.5405
07/04/2020 09:07:00;395.8772
07/04/2020 09:13:00;383.9087
07/04/2020 09:22:00;396.778
07/04/2020 09:56:00;385.6367
07/04/2020 09:57:00;363.9679
07/04/2020 10:06:00;374.7605
07/04/2020 10:13:00;364.3134
07/04/2020 10:21:00;378.2096
07/04/2020 11:06:00;390.158
07/04/2020 11:35:00;400.474
07/04/2020 12:20:00;412.1588
07/04/2020 12:33:00;399.8876
07/04/2020 12:47:00;413.5372
07/04/2020 13:04:00;393.2121
07/04/2020 13:05:00;403.2248
07/04/2020 13:24:00;416.3105
07/04/2020 13:29:00;399.808
07/04/2020 14:06:00;410.1371
07/04/2020 14:12:00;400.0085
07/04/2020 14:40:00;411.1389
07/04/2020 14:54:00;399.8422
07/04/2020 15:11:00;413.9048
07/04/2020 15:20:00;403.384
07/04/2020 15:24:00;388.7019
07/04/2020 15:28:00;401.3728
07/04/2020 15:43:00;386.9739
07/04/2020 16:00:00;372.8672
07/04/2020 16:25:00;362.5098
07/04/2020 16:28:00;376.2185
07/04/2020 16:33:00;362.935
07/04/2020 16:59:00;373.8899
07/04/2020 17:32:00;384.1837
07/04/2020 17:38:00;373.6844
07/04/2020 18:03:00;383.9369
07/04/2020 19:06:00;396.0032
07/04/2020 19:33:00;407.1575
07/04/2020 19:40:00;426.0468
07/04/2020 19:43:00;415.3558
07/04/2020 21:15:00;404.9388
07/04/2020 21:39:00;424.309
07/04/2020 22:30:00;411.1035
07/04/2020 23:00:00;399.8049
08/04/2020 00:17:00;389.5504
08/04/2020 04:11:00;377.2362
08/04/2020 04:52:00;402.7311
08/04/2020 05:10:00;389.898
08/04/2020 05:17:00;368.6936
08/04/2020 06:31:00;357.0495
08/04/2020 06:33:00;369.3294
08/04/2020 06:37:00;357.1422
08/04/2020 06:49:00;370.6625
08/04/2020 06:54:00;357.636
08/04/2020 07:02:00;367.7847
08/04/2020 07:09:00;355.6499
08/04/2020 07:32:00;366.7086
08/04/2020 07:38:00;356.4339
08/04/2020 07:47:00;369.6005
08/04/2020 07:55:00;354.6665
08/04/2020 08:02:00;370.1184
08/04/2020 08:03:00;359.4467
08/04/2020 08:04:00;369.7647
08/04/2020 08:05:00;359.3026
08/04/2020 08:06:00;370.6967
08/04/2020 08:07:00;354.8912
08/04/2020 08:12:00;365.042
08/04/2020 08:18:00;375.4749
08/04/2020 08:28:00;363.3895
08/04/2020 08:29:00;373.505
08/04/2020 08:41:00;360.2527
08/04/2020 08:48:00;373.4808
08/04/2020 08:56:00;356.7654
08/04/2020 08:57:00;369.1017
08/04/2020 08:58:00;358.3997
08/04/2020 08:59:00;369.4624
08/04/2020 09:00:00;359.0859
08/04/2020 09:01:00;369.3616
08/04/2020 09:15:00;357.3669
08/04/2020 09:26:00;346.1219
08/04/2020 09:34:00;357.9604
08/04/2020 10:20:00;368.611
08/04/2020 11:00:00;357.2601
08/04/2020 11:39:00;367.8694
08/04/2020 12:41:00;378.1118
08/04/2020 14:13:00;367.1953
08/04/2020 14:48:00;377.4075
08/04/2020 16:09:00;388.7835
08/04/2020 17:32:00;398.8356
08/04/2020 18:32:00;415.2552
08/04/2020 18:37:00;403.653
08/04/2020 19:03:00;417.4845
08/04/2020 19:21:00;407.3883
08/04/2020 19:34:00;423.8284
08/04/2020 19:37:00;435.7032
08/04/2020 19:43:00;421.5158
08/04/2020 21:05:00;411.3986
08/04/2020 22:23:00;400.6896
08/04/2020 23:22:00;413.4077
08/04/2020 23:51:00;401.5975
08/04/2020 23:52:00;415.4358
08/04/2020 23:53:00;402.5225
08/04/2020 23:59:00;414.8777
09/04/2020 00:08:00;404.1861
09/04/2020 00:15:00;415.7993
09/04/2020 00:16:00;401.5642
09/04/2020 00:17:00;415.003
09/04/2020 00:21:00;401.3839
09/04/2020 00:30:00;413.0466
09/04/2020 00:31:00;401.9139
09/04/2020 00:32:00;412.9766
09/04/2020 00:33:00;402.1648
09/04/2020 01:27:00;391.0789
09/04/2020 01:30:00;405.6783
09/04/2020 01:31:00;394.5038
09/04/2020 01:45:00;405.3398
09/04/2020 01:46:00;394.1713
09/04/2020 02:22:00;383.6981
09/04/2020 02:29:00;399.1751
09/04/2020 02:30:00;387.9432
09/04/2020 02:31:00;398.3328
09/04/2020 02:32:00;387.7054
09/04/2020 02:58:00;397.9086
09/04/2020 02:59:00;385.3365
09/04/2020 03:00:00;396.5735
09/04/2020 03:12:00;381.8743
09/04/2020 03:13:00;404.3604
09/04/2020 03:14:00;386.3542
09/04/2020 04:03:00;372.1367
09/04/2020 04:12:00;385.9058
09/04/2020 04:18:00;369.1732
09/04/2020 04:27:00;381.5156
09/04/2020 04:28:00;371.4686
09/04/2020 04:29:00;381.5317
09/04/2020 04:32:00;368.0679
09/04/2020 04:33:00;382.6472
09/04/2020 04:34:00;366.6491
09/04/2020 04:41:00;380.2944
09/04/2020 04:42:00;370.1808
09/04/2020 05:13:00;384.8206
09/04/2020 05:15:00;366.3227
09/04/2020 05:29:00;376.4674
09/04/2020 05:38:00;364.4475
09/04/2020 05:41:00;375.6281
09/04/2020 05:42:00;364.0374
09/04/2020 05:43:00;374.6245
09/04/2020 05:46:00;359.8951
09/04/2020 05:53:00;374.689
09/04/2020 06:07:00;363.4026
09/04/2020 06:10:00;375.1998
09/04/2020 06:11:00;363.6444
09/04/2020 06:27:00;373.6562
09/04/2020 06:30:00;358.9821
09/04/2020 06:33:00;371.1824
09/04/2020 06:45:00;358.5801
09/04/2020 06:54:00;374.3665
09/04/2020 07:00:00;360.1157
09/04/2020 07:09:00;375.2623
09/04/2020 07:10:00;363.6706
09/04/2020 07:11:00;374.4189
09/04/2020 07:12:00;363.6867
09/04/2020 07:26:00;373.9101
09/04/2020 07:29:00;362.928
09/04/2020 07:40:00;375.0335
09/04/2020 07:45:00;360.0623
09/04/2020 07:54:00;370.8227
09/04/2020 08:03:00;358.4199
09/04/2020 09:15:00;368.8407
09/04/2020 09:58:00;379.1537
09/04/2020 11:18:00;394.9139
09/04/2020 11:21:00;405.1504
09/04/2020 11:25:00;415.7054
09/04/2020 11:38:00;405.0778
09/04/2020 11:42:00;389.7771
09/04/2020 11:50:00;400.1435
09/04/2020 12:22:00;410.6842
09/04/2020 12:49:00;396.7911
09/04/2020 14:30:00;407.5797
09/04/2020 15:34:00;418.1374
09/04/2020 17:47:00;429.8293
09/04/2020 17:58:00;419.3023
09/04/2020 18:34:00;430.7427
09/04/2020 18:43:00;416.4515
09/04/2020 18:50:00;428.3437
09/04/2020 19:07:00;439.3439
09/04/2020 19:18:00;427.0139
09/04/2020 19:33:00;441.6596
09/04/2020 19:41:00;452.8
09/04/2020 19:43:00;441.5146
09/04/2020 19:58:00;455.0647
09/04/2020 20:52:00;444.7916
09/04/2020 21:33:00;433.8483
09/04/2020 22:36:00;422.5497
09/04/2020 23:22:00;412.4967
09/04/2020 23:33:00;423.7632
09/04/2020 23:37:00;408.6901
10/04/2020 00:37:00;397.966
10/04/2020 01:54:00;387.9301
10/04/2020 02:24:00;404.1891
10/04/2020 02:59:00;392.0563
10/04/2020 03:01:00;391.4054
10/04/2020 03:02:00;402.3159
10/04/2020 03:09:00;391.9253
10/04/2020 03:18:00;404.1397
10/04/2020 03:28:00;388.8531
10/04/2020 03:33:00;407.7177
10/04/2020 03:38:00;396.1221
10/04/2020 03:58:00;383.9561
10/04/2020 03:59:00;395.4762
10/04/2020 04:00:00;384.3571
10/04/2020 04:03:00;400.0891
10/04/2020 04:04:00;389.6098
10/04/2020 04:05:00;400.1938
10/04/2020 04:08:00;385.4937
10/04/2020 04:17:00;399.2064
10/04/2020 04:18:00;387.127
10/04/2020 04:19:00;398.0779
10/04/2020 04:23:00;385.1873
10/04/2020 04:32:00;397.4995
10/04/2020 04:36:00;386.7623
10/04/2020 05:37:00;376.5057
10/04/2020 05:46:00;387.6288
10/04/2020 05:50:00;375.7722
10/04/2020 06:01:00;377.6221
10/04/2020 06:02:00;387.7346
10/04/2020 06:06:00;372.576
10/04/2020 06:15:00;385.9622
10/04/2020 06:19:00;373.4475
10/04/2020 06:31:00;386.335
10/04/2020 06:39:00;371.9281
10/04/2020 06:44:00;387.4354
10/04/2020 06:45:00;376.5006
10/04/2020 07:02:00;386.6302
10/04/2020 07:05:00;370.5345
10/04/2020 07:15:00;385.1501
10/04/2020 07:24:00;372.5367
10/04/2020 07:29:00;385.2972
10/04/2020 07:35:00;372.316
10/04/2020 07:44:00;385.7053
10/04/2020 07:45:00;374.0421
10/04/2020 07:46:00;386.72
10/04/2020 07:47:00;375.5565
10/04/2020 07:48:00;386.1587
10/04/2020 07:49:00;375.4618
10/04/2020 08:00:00;387.7165
10/04/2020 08:01:00;376.3485
10/04/2020 08:15:00;386.7018
10/04/2020 08:27:00;374.3252
10/04/2020 08:28:00;384.9264
10/04/2020 08:38:00;373.6027
10/04/2020 08:39:00;385.8504
10/04/2020 08:40:00;373.8658
10/04/2020 08:41:00;385.2922
10/04/2020 08:49:00;372.5074
10/04/2020 10:20:00;382.5363
10/04/2020 10:25:00;371.5915
10/04/2020 10:33:00;384.9234
10/04/2020 11:19:00;396.8153
10/04/2020 12:01:00;386.0428
10/04/2020 12:08:00;399.3525
10/04/2020 12:23:00;411.1653
10/04/2020 12:26:00;399.5268
10/04/2020 12:32:00;384.8951
10/04/2020 13:02:00;374.305
10/04/2020 13:27:00;385.3194
10/04/2020 14:16:00;396.2601
10/04/2020 15:21:00;406.7706
10/04/2020 16:12:00;416.8909
10/04/2020 17:19:00;426.9034
10/04/2020 20:46:00;440.7462
10/04/2020 20:58:00;429.826
10/04/2020 21:18:00;442.2318
10/04/2020 22:06:00;468.1852
10/04/2020 22:18:00;453.2748
10/04/2020 22:19:00;465.2248
10/04/2020 22:30:00;455.1175
10/04/2020 23:42:00;444.1049
10/04/2020 23:53:00;454.1554
10/04/2020 23:54:00;443.8996
11/04/2020 01:06:00;430.9183
11/04/2020 01:08:00;441.1691
11/04/2020 01:43:00;430.8903
11/04/2020 03:29:00;419.8868
11/04/2020 06:09:00;408.4695
11/04/2020 10:29:00;418.4787
11/04/2020 10:39:00;405.7781
11/04/2020 12:51:00;395.3281
11/04/2020 13:00:00;405.7378
11/04/2020 13:10:00;394.9744
11/04/2020 14:29:00;405.1453
11/04/2020 17:43:00;416.5867
11/04/2020 18:28:00;427.3198
11/04/2020 18:33:00;417.0286
11/04/2020 18:42:00;428.1161
11/04/2020 18:53:00;417.9808
11/04/2020 19:29:00;430.7172
11/04/2020 19:30:00;454.5222
11/04/2020 19:31:00;437.653
11/04/2020 20:12:00;427.6388
11/04/2020 21:18:00;416.7071
11/04/2020 22:41:00;406.3051
11/04/2020 23:27:00;395.5628
12/04/2020 00:24:00;385.5108
12/04/2020 01:31:00;373.8738
12/04/2020 03:18:00;363.6041
12/04/2020 04:11:00;353.3506
12/04/2020 06:33:00;370.333
12/04/2020 06:34:00;359.6623
12/04/2020 08:45:00;371.7407
12/04/2020 09:45:00;382.4738
12/04/2020 11:04:00;392.6911
12/04/2020 12:21:00;402.9779
12/04/2020 13:02:00;383.9762
12/04/2020 13:07:00;396.1997
12/04/2020 13:21:00;380.7669
12/04/2020 13:41:00;392.6397
12/04/2020 14:00:00;380.8224
12/04/2020 14:21:00;392.8342
12/04/2020 14:33:00;376.8886
12/04/2020 15:16:00;387.7518
12/04/2020 15:51:00;401.9592
12/04/2020 16:02:00;390.1056
12/04/2020 16:41:00;400.3964
12/04/2020 17:12:00;410.7943
12/04/2020 17:15:00;398.9746
12/04/2020 17:36:00;417.3856
12/04/2020 18:32:00;431.7461
12/04/2020 19:50:00;418.496
12/04/2020 20:13:00;408.1339
12/04/2020 20:34:00;397.5227
12/04/2020 21:12:00;382.8224
12/04/2020 21:52:00;369.3576
12/04/2020 21:56:00;380.8294
12/04/2020 22:07:00;365.9498
12/04/2020 22:11:00;376.9239
12/04/2020 22:17:00;364.6853
12/04/2020 22:25:00;376.1177
12/04/2020 22:32:00;363.3703
12/04/2020 22:35:00;352.345
12/04/2020 22:36:00;368.211
12/04/2020 23:32:00;353.0503
12/04/2020 23:37:00;366.1584
13/04/2020 00:12:00;352.4024
13/04/2020 00:20:00;365.0158
13/04/2020 00:32:00;353.811
13/04/2020 01:12:00;341.6248
13/04/2020 01:52:00;323.8728
13/04/2020 02:00:00;338.5647
13/04/2020 02:06:00;323.7665
13/04/2020 02:10:00;353.1712
13/04/2020 02:14:00;368.8659
13/04/2020 02:16:00;358.6839
13/04/2020 02:21:00;347.2816
13/04/2020 02:29:00;360.4412
13/04/2020 02:32:00;347.1285
13/04/2020 04:32:00;336.6734
13/04/2020 04:34:00;349.2828
13/04/2020 04:50:00;364.8929
13/04/2020 06:05:00;329.6211
13/04/2020 06:15:00;341.2017
13/04/2020 06:22:00;328.8029
13/04/2020 06:38:00;361.2997
13/04/2020 07:58:00;331.0247
13/04/2020 08:07:00;345.9476
13/04/2020 08:17:00;333.6002
13/04/2020 08:23:00;346.4141
13/04/2020 08:26:00;336.0698
13/04/2020 08:36:00;348.1855
13/04/2020 08:42:00;336.9737
13/04/2020 08:50:00;349.5891
13/04/2020 08:55:00;338.0347
13/04/2020 09:04:00;351.7575
13/04/2020 09:09:00;341.7377
13/04/2020 09:20:00;352.0729
13/04/2020 09:24:00;338.07
13/04/2020 09:33:00;349.2001
13/04/2020 09:42:00;338.7864
13/04/2020 09:47:00;352.2271
13/04/2020 09:52:00;340.5578
13/04/2020 10:02:00;352.5213
13/04/2020 10:05:00;336.4124
13/04/2020 10:12:00;347.7713
13/04/2020 11:01:00;358.2738
13/04/2020 11:02:00;343.5978
13/04/2020 11:12:00;354.2645
13/04/2020 11:31:00;342.0843
13/04/2020 11:32:00;352.745
13/04/2020 11:33:00;338.5012
13/04/2020 11:34:00;350.3176
13/04/2020 11:35:00;340.2615
13/04/2020 11:36:00;350.4547
13/04/2020 12:08:00;338.3914
13/04/2020 12:15:00;326.9069
13/04/2020 12:23:00;337.3455
13/04/2020 14:50:00;347.7149
13/04/2020 17:13:00;332.8183
13/04/2020 17:19:00;344.5349
13/04/2020 17:42:00;334.3367
13/04/2020 18:13:00;350.0063
13/04/2020 18:14:00;336.2694
13/04/2020 18:21:00;360.5046
13/04/2020 18:24:00;348.8817
13/04/2020 18:52:00;367.3625
13/04/2020 19:25:00;378.8887
13/04/2020 19:33:00;399.4351
13/04/2020 19:35:00;389.1755
13/04/2020 19:38:00;374.7716
13/04/2020 19:48:00;387.8082
13/04/2020 20:07:00;375.3912
13/04/2020 20:08:00;385.9713
13/04/2020 20:09:00;375.757
13/04/2020 20:17:00;391.6381
13/04/2020 20:26:00;377.9879
13/04/2020 20:33:00;406.9298
13/04/2020 20:34:00;385.2619
13/04/2020 20:36:00;373.3911
13/04/2020 20:46:00;384.1767
13/04/2020 20:52:00;369.6609
13/04/2020 21:01:00;384.3762
13/04/2020 21:02:00;374.0038
13/04/2020 21:13:00;387.9382
13/04/2020 21:14:00;376.1359
13/04/2020 21:34:00;361.5062
13/04/2020 22:18:00;350.1504
13/04/2020 22:29:00;363.5003
13/04/2020 22:30:00;382.6139
13/04/2020 22:33:00;398.9273
13/04/2020 22:34:00;374.0511
13/04/2020 22:42:00;386.0257
13/04/2020 22:43:00;373.9161
13/04/2020 22:44:00;384.1918
13/04/2020 22:47:00;367.8623
13/04/2020 22:53:00;394.2711
13/04/2020 22:54:00;376.0402
13/04/2020 23:02:00;365.4501
13/04/2020 23:10:00;376.6508
13/04/2020 23:16:00;364.3306
13/04/2020 23:29:00;342.435
13/04/2020 23:34:00;329.4619
13/04/2020 23:56:00;365.1135
13/04/2020 23:57:00;350.8506
14/04/2020 00:53:00;338.0034
14/04/2020 01:02:00;349.1367
14/04/2020 01:13:00;385.139
14/04/2020 01:14:00;344.6366
14/04/2020 02:13:00;358.4391
14/04/2020 02:14:00;343.5504
14/04/2020 02:21:00;333.0006
14/04/2020 03:52:00;321.9943
14/04/2020 03:53:00;343.2743
14/04/2020 03:54:00;324.917
14/04/2020 04:33:00;312.5189
